tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round
2011-W-SL-GBR-01A-2011,Wimbledon,Grass,128,G,2011-06-20T00:00:00.000,080,200033,7,,Serena Williams,R,175,USA,,25,2060,201594,,,Simona Halep,R,168,ROU,,58,1005,3-6 6-2 6-1,3,R64
2011-W-PR-USA-02A-2011,Stanford,Hard,28,P,2011-07-25T00:00:00.000,027,200033,,,Serena Williams,R,175,USA,,169,340,201294,3,,Marion Bartoli,R,170,FRA,,9,4230,7-5 6-1,3,F
2011-W-PR-USA-02A-2011,Stanford,Hard,28,P,2011-07-25T00:00:00.000,019,200033,,,Serena Williams,R,175,USA,,169,340,201373,,,Maria Kirilenko,R,173,RUS,,25,1985,6-2 3-6 6-2,3,R16
2011-W-PR-USA-02A-2011,Stanford,Hard,28,P,2011-07-25T00:00:00.000,011,200033,,,Serena Williams,R,175,USA,,169,340,201370,,,Anastasia Rodionova,R,167,AUS,,105,669,6-0 6-0,3,R32
2011-W-PR-USA-02A-2011,Stanford,Hard,28,P,2011-07-25T00:00:00.000,026,200033,,,Serena Williams,R,175,USA,,169,340,201513,,,Sabine Lisicki,R,178,GER,,26,1886,6-1 6-2,3,SF
2011-W-PR-USA-02A-2011,Stanford,Hard,28,P,2011-07-25T00:00:00.000,024,200033,,,Serena Williams,R,175,USA,,169,340,201345,2,,Maria Sharapova,R,,RUS,,5,6141,6-1 6-3,3,QF
2011-W-PR-CAN-01A-2011,Canadian Open,Hard,56,P,2011-08-08T00:00:00.000,052,200033,,,Serena Williams,R,175,USA,,80,810,201425,,,Lucie Safarova,L,177,CZE,,32,1570,4-6 6-3 6-2,3,QF
2011-W-PR-CAN-01A-2011,Canadian Open,Hard,56,P,2011-08-08T00:00:00.000,023,200033,,,Serena Williams,R,175,USA,,80,810,201416,,,Alona Bondarenko,R,168,UKR,,126,554,6-0 6-3,3,R64
2011-W-PR-CAN-01A-2011,Canadian Open,Hard,56,P,2011-08-08T00:00:00.000,048,200033,,,Serena Williams,R,175,USA,,80,810,201386,,Q,Jie Zheng,R,164,CHN,,82,797,4-6 6-3 6-3,3,R16
2011-W-PR-CAN-01A-2011,Canadian Open,Hard,56,P,2011-08-08T00:00:00.000,054,200033,,,Serena Williams,R,175,USA,,80,810,201458,4,,Victoria Azarenka,R,180,BLR,,4,6115,6-3 6-3,3,SF
2011-W-PR-CAN-01A-2011,Canadian Open,Hard,56,P,2011-08-08T00:00:00.000,055,200033,,,Serena Williams,R,175,USA,,80,810,201325,10,,Samantha Stosur,R,172,AUS,,11,3215,6-4 6-2,3,F
2011-W-PR-CAN-01A-2011,Canadian Open,Hard,56,P,2011-08-08T00:00:00.000,039,200033,,,Serena Williams,R,175,USA,,80,810,201504,,,Julia Goerges,R,180,GER,,20,2295,6-1 7-6(7),3,R32
2011-W-PR-USA-04A-2011,Cincinnati,Hard,56,P,2011-08-15T00:00:00.000,034,201325,10,,Samantha Stosur,R,172,AUS,,10,3775,200033,,,Serena Williams,R,175,USA,,31,1710,W/O,3,R32
2011-W-PR-USA-04A-2011,Cincinnati,Hard,56,P,2011-08-15T00:00:00.000,014,200033,,,Serena Williams,R,175,USA,,31,1710,201556,,,Lucie Hradecka,R,177,CZE,,49,1181,6-3 7-6(5),3,R64
2011-W-SL-USA-01A-2011,US Open,Hard,128,G,2011-08-29T00:00:00.000,127,201325,9,,Samantha Stosur,R,172,AUS,,10,3880,200033,28,,Serena Williams,R,175,USA,,27,1780,6-2 6-3,3,F
2011-W-SL-USA-01A-2011,US Open,Hard,128,G,2011-08-29T00:00:00.000,125,200033,28,,Serena Williams,R,175,USA,,27,1780,201496,1,,Caroline Wozniacki,R,177,DEN,,1,9335,6-2 6-4,3,SF
2011-W-SL-USA-01A-2011,US Open,Hard,128,G,2011-08-29T00:00:00.000,101,200033,28,,Serena Williams,R,175,USA,,27,1780,201458,4,,Victoria Azarenka,R,180,BLR,,5,5995,6-1 7-6(5),3,R32
2011-W-SL-USA-01A-2011,US Open,Hard,128,G,2011-08-29T00:00:00.000,115,200033,28,,Serena Williams,R,175,USA,,27,1780,201421,16,,Ana Ivanovic,R,183,SRB,,19,2415,6-3 6-4,3,R16
2011-W-SL-USA-01A-2011,US Open,Hard,128,G,2011-08-29T00:00:00.000,122,200033,28,,Serena Williams,R,175,USA,,27,1780,201499,17,,Anastasia Pavlyuchenkova,R,177,RUS,,16,2500,7-5 6-1,3,QF
2011-W-SL-USA-01A-2011,US Open,Hard,128,G,2011-08-29T00:00:00.000,074,200033,28,,Serena Williams,R,175,USA,,27,1780,201414,,Q,Michaella Krajicek,R,177,NED,,183,313,6-0 6-1,3,R64
2011-W-SL-USA-01A-2011,US Open,Hard,128,G,2011-08-29T00:00:00.000,020,200033,28,,Serena Williams,R,175,USA,,27,1780,201587,,,Bojana Jovanovski,R,175,SRB,,54,1083,6-1 6-1,3,R128
2012-W-PR-AUS-01A-2012,Brisbane International,Hard,32,P,2012-01-02T00:00:00.000,026,201290,,,Daniela Hantuchova,R,181,SVK,,24,2095,200033,4,,Serena Williams,R,175,USA,,12,3180,W/O,3,QF
2012-W-PR-AUS-01A-2012,Brisbane International,Hard,32,P,2012-01-02T00:00:00.000,005,200033,4,,Serena Williams,R,175,USA,,12,3180,201541,,,Chanelle Scheepers,R,,RSA,,38,1376,6-2 6-3,3,R32
2012-W-PR-AUS-01A-2012,Brisbane International,Hard,32,P,2012-01-02T00:00:00.000,019,200033,4,,Serena Williams,R,175,USA,,12,3180,201587,,,Bojana Jovanovski,R,175,SRB,,76,870,6-2 6-4,3,R16
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,2012-01-16T00:00:00.000,106,200033,12,,Serena Williams,R,175,USA,,12,3300,201086,,,Greta Arn,R,,HUN,,92,697,6-1 6-1,3,R32
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,2012-01-16T00:00:00.000,084,200033,12,,Serena Williams,R,175,USA,,12,3300,201366,,,Barbora Zahlavova Strycova,R,164,CZE,,49,1165,6-0 6-4,3,R64
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,2012-01-16T00:00:00.000,117,201505,,,Ekaterina Makarova,L,178,RUS,,56,1114,200033,12,,Serena Williams,R,175,USA,,12,3300,6-2 6-3,3,R16
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,2012-01-16T00:00:00.000,040,200033,12,,Serena Williams,R,175,USA,,12,3300,201481,,,Tamira Paszek,R,165,AUT,,45,1207,6-3 6-2,3,R128
2012-D012,Fed Cup WG2 R1: USA vs BLR,Hard,4,D,2012-02-04T00:00:00.000,2,200033,,,Serena Williams,R,175,USA,,12,3580,201501,,,Olga Govortsova,R,182,BLR,,97,669,7-5 6-0,3,RR
2012-D012,Fed Cup WG2 R1: USA vs BLR,Hard,4,D,2012-02-04T00:00:00.000,3,200033,,,Serena Williams,R,175,USA,,12,3580,201412,,,Anastasia Yakimova,R,165,BLR,,65,964,5-7 6-1 6-1,3,RR
2012-W-PM-USA-02A-2012,Miami,Hard,96,PM,2012-03-19T00:00:00.000,052,200033,10,,Serena Williams,R,175,USA,,11,3580,201533,,WC,Shuai Zhang,R,,CHN,,171,371,6-2 6-3,3,R64
2012-W-PM-USA-02A-2012,Miami,Hard,96,PM,2012-03-19T00:00:00.000,085,200033,10,,Serena Williams,R,175,USA,,11,3580,201325,6,,Samantha Stosur,R,172,AUS,,5,5825,7-5 6-3,3,R16
2012-W-PM-USA-02A-2012,Miami,Hard,96,PM,2012-03-19T00:00:00.000,091,201496,4,,Caroline Wozniacki,R,177,DEN,,6,5410,200033,10,,Serena Williams,R,175,USA,,11,3580,6-4 6-4,3,QF
2012-W-PM-USA-02A-2012,Miami,Hard,96,PM,2012-03-19T00:00:00.000,074,200033,10,,Serena Williams,R,175,USA,,11,3580,201311,21,,Roberta Vinci,R,163,ITA,,20,2395,6-2 6-1,3,R32
2012-W-PR-USA-01A-2012,Charleston,Clay,56,P,2012-04-02T00:00:00.000,036,200033,5,,Serena Williams,R,175,USA,,10,3830,201455,,,Elena Vesnina,R,176,RUS,,56,1093,6-3 6-4,3,R32
2012-W-PR-USA-01A-2012,Charleston,Clay,56,P,2012-04-02T00:00:00.000,055,200033,5,,Serena Williams,R,175,USA,,10,3830,201425,9,,Lucie Safarova,L,177,CZE,,26,2005,6-0 6-1,3,F
2012-W-PR-USA-01A-2012,Charleston,Clay,56,P,2012-04-02T00:00:00.000,051,200033,5,,Serena Williams,R,175,USA,,10,3830,201513,6,,Sabine Lisicki,R,178,GER,,13,3201,4-1 RET,3,QF
2012-W-PR-USA-01A-2012,Charleston,Clay,56,P,2012-04-02T00:00:00.000,054,200033,5,,Serena Williams,R,175,USA,,10,3830,201325,2,,Samantha Stosur,R,172,AUS,,5,5825,6-1 6-1,3,SF
2012-W-PR-USA-01A-2012,Charleston,Clay,56,P,2012-04-02T00:00:00.000,046,200033,5,,Serena Williams,R,175,USA,,10,3830,201523,17,,Marina Erakovic,R,174,NZL,,45,1265,6-2 6-2,3,R16
2012-D008,Fed Cup WG PO: UKR vs USA,Clay,4,D,2012-04-21T00:00:00.000,2,200033,,,Serena Williams,R,175,USA,,9,4300,202494,,,Elina Svitolina,R,174,UKR,,171,373,6-2 6-1,3,RR
2012-D008,Fed Cup WG PO: UKR vs USA,Clay,4,D,2012-04-21T00:00:00.000,3,200033,,,Serena Williams,R,175,USA,,9,4300,201615,,,Lesia Tsurenko,R,174,UKR,,110,618,6-3 6-2,3,RR
2012-W-PM-ESP-01A-2012,Madrid,Clay,64,PM,2012-05-07T00:00:00.000,063,200033,9,,Serena Williams,R,175,USA,,9,4300,201458,1,,Victoria Azarenka,R,180,BLR,,1,8600,6-1 6-3,3,F
2012-W-PM-ESP-01A-2012,Madrid,Clay,64,PM,2012-05-07T00:00:00.000,046,200033,9,,Serena Williams,R,175,USA,,9,4300,201499,,,Anastasia Pavlyuchenkova,R,177,RUS,,25,1997,6-2 6-1,3,R32
2012-W-PM-ESP-01A-2012,Madrid,Clay,64,PM,2012-05-07T00:00:00.000,028,200033,9,,Serena Williams,R,175,USA,,9,4300,201455,,,Elena Vesnina,R,176,RUS,,68,904,6-3 6-1,3,R64
2012-W-PM-ESP-01A-2012,Madrid,Clay,64,PM,2012-05-07T00:00:00.000,062,200033,9,,Serena Williams,R,175,USA,,9,4300,201556,,Q,Lucie Hradecka,R,177,CZE,,105,639,7-6(5) 6-0,3,SF
2012-W-PM-ESP-01A-2012,Madrid,Clay,64,PM,2012-05-07T00:00:00.000,060,200033,9,,Serena Williams,R,175,USA,,9,4300,201345,2,,Maria Sharapova,R,,RUS,,2,8260,6-1 6-3,3,QF
2012-W-PM-ESP-01A-2012,Madrid,Clay,64,PM,2012-05-07T00:00:00.000,055,200033,9,,Serena Williams,R,175,USA,,9,4300,201496,6,,Caroline Wozniacki,R,177,DEN,,6,5310,1-6 6-3 6-2,3,R16
2012-W-PR-ITA-01A-2012,Rome Italian Open,Clay,56,P,2012-05-14T00:00:00.000,044,200033,9,,Serena Williams,R,175,USA,,6,5300,201286,,,Anabel Medina Garrigues,R,169,ESP,,31,1780,6-3 6-1,3,R16
2012-W-PR-ITA-01A-2012,Rome Italian Open,Clay,56,P,2012-05-14T00:00:00.000,050,200033,9,,Serena Williams,R,175,USA,,6,5300,201355,,,Flavia Pennetta,R,172,ITA,,21,2150,4-0 RET,3,QF
2012-W-PR-ITA-01A-2012,Rome Italian Open,Clay,56,P,2012-05-14T00:00:00.000,010,200033,9,,Serena Williams,R,175,USA,,6,5300,201448,,,Galina Voskoboeva,R,183,KAZ,,46,1271,6-2 6-3,3,R64
2012-W-PR-ITA-01A-2012,Rome Italian Open,Clay,56,P,2012-05-14T00:00:00.000,031,200033,9,,Serena Williams,R,175,USA,,6,5300,200069,,,Nadia Petrova,R,178,RUS,,30,1850,4-6 6-2 6-3,3,R32
2012-W-PR-ITA-01A-2012,Rome Italian Open,Clay,56,P,2012-05-14T00:00:00.000,053,201419,8,,Na Li,R,172,CHN,,9,4405,200033,9,,Serena Williams,R,175,USA,,6,5300,W/O,3,SF
2012-W-SL-FRA-01A-2012,French Open,Clay,128,G,2012-05-28T00:00:00.000,049,200043,,,Virginie Razzano,R,173,FRA,,111,621,200033,5,,Serena Williams,R,175,USA,,5,5695,4-6 7-6(5) 6-3,3,R128
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,2012-06-25T00:00:00.000,123,200033,6,,Serena Williams,R,175,USA,,6,5640,201520,4,,Petra Kvitova,L,183,CZE,,4,6775,6-3 7-5,3,QF
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,2012-06-25T00:00:00.000,127,200033,6,,Serena Williams,R,175,USA,,6,5640,201474,3,,Agnieszka Radwanska,R,170,POL,,3,7230,6-1 5-7 6-2,3,F
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,2012-06-25T00:00:00.000,126,200033,6,,Serena Williams,R,175,USA,,6,5640,201458,2,,Victoria Azarenka,R,180,BLR,,2,8800,6-3 7-6(6),3,SF
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,2012-06-25T00:00:00.000,081,200033,6,,Serena Williams,R,175,USA,,6,5640,201349,,Q,Melinda Czink,L,178,HUN,,98,692,6-1 6-4,3,R64
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,2012-06-25T00:00:00.000,117,200033,6,,Serena Williams,R,175,USA,,6,5640,201468,,WC,Yaroslava Shvedova,R,180,KAZ,,65,1006,6-1 2-6 7-5,3,R16
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,2012-06-25T00:00:00.000,105,200033,6,,Serena Williams,R,175,USA,,6,5640,201386,25,,Jie Zheng,R,164,CHN,,27,1850,6-7(5) 6-2 9-7,3,R32
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,2012-06-25T00:00:00.000,033,200033,6,,Serena Williams,R,175,USA,,6,5640,201366,,,Barbora Zahlavova Strycova,R,164,CZE,,62,1058,6-2 6-4,3,R128
2012-W-PR-USA-02A-2012,Stanford,Hard,28,P,2012-07-09T00:00:00.000,027,200033,1,,Serena Williams,R,175,USA,,4,7360,201535,,LL,Coco Vandeweghe,R,185,USA,,120,565,7-5 6-3,3,F
2012-W-PR-USA-02A-2012,Stanford,Hard,28,P,2012-07-09T00:00:00.000,025,200033,1,,Serena Williams,R,175,USA,,4,7360,201514,9,,Sorana Cirstea,R,176,ROU,,43,1366,6-1 6-2,3,SF
2012-W-PR-USA-02A-2012,Stanford,Hard,28,P,2012-07-09T00:00:00.000,013,200033,1,,Serena Williams,R,175,USA,,4,7360,202484,,WC,Nicole Gibbs,R,,USA,,403,91,6-2 6-1,3,R16
2012-W-PR-USA-02A-2012,Stanford,Hard,28,P,2012-07-09T00:00:00.000,021,200033,1,,Serena Williams,R,175,USA,,4,7360,201541,6,,Chanelle Scheepers,R,,RSA,,42,1380,6-4 6-0,3,QF
2012-W-OL-GBR-01A-2012,Olympic London,Grass,64,O,2012-07-30T00:00:00.000,037,200033,4,,Serena Williams,R,175,USA,,4,7360,201524,,,Urszula Radwanska,R,177,POL,,45,1296,6-2 6-3,3,R32
2012-W-OL-GBR-01A-2012,Olympic London,Grass,64,O,2012-07-30T00:00:00.000,061,200033,4,,Serena Williams,R,175,USA,,4,7360,201458,1,,Victoria Azarenka,R,180,BLR,,1,8800,6-1 6-2,3,SF
2012-W-OL-GBR-01A-2012,Olympic London,Grass,64,O,2012-07-30T00:00:00.000,063,200033,4,,Serena Williams,R,175,USA,,4,7360,201345,3,,Maria Sharapova,R,,RUS,,3,8370,6-0 6-1,3,F
2012-W-OL-GBR-01A-2012,Olympic London,Grass,64,O,2012-07-30T00:00:00.000,009,200033,4,,Serena Williams,R,175,USA,,4,7360,201347,,,Jelena Jankovic,R,177,SRB,,18,2220,6-3 6-1,3,R64
2012-W-OL-GBR-01A-2012,Olympic London,Grass,64,O,2012-07-30T00:00:00.000,058,200033,4,,Serena Williams,R,175,USA,,4,7360,201496,8,,Caroline Wozniacki,R,177,DEN,,8,4091,6-0 6-3,3,QF
2012-W-OL-GBR-01A-2012,Olympic London,Grass,64,O,2012-07-30T00:00:00.000,051,200033,4,,Serena Williams,R,175,USA,,4,7360,201329,13,,Vera Zvonareva,R,172,RUS,,13,3000,6-1 6-0,3,R16
2012-W-PR-USA-04A-2012,Cincinnati,Hard,55,P,2012-08-13T00:00:00.000,051,201493,5,,Angelique Kerber,L,173,GER,,7,5225,200033,,,Serena Williams,R,175,USA,,4,7145,6-4 6-4,3,QF
2012-W-PR-USA-04A-2012,Cincinnati,Hard,55,P,2012-08-13T00:00:00.000,047,200033,,,Serena Williams,R,175,USA,,4,7145,201524,,Q,Urszula Radwanska,R,177,POL,,46,1315,6-4 6-3,3,R16
2012-W-PR-USA-04A-2012,Cincinnati,Hard,55,P,2012-08-13T00:00:00.000,039,200033,,,Serena Williams,R,175,USA,,4,7145,201305,,Q,Eleni Daniilidou,R,182,GRE,,121,562,6-3 6-4,3,R32
2012-W-SL-USA-01A-2012,US Open,Hard,128,G,2012-08-27T00:00:00.000,118,200033,4,,Serena Williams,R,175,USA,,4,7300,201599,,,Andrea Hlavackova,R,174,CZE,,82,825,6-0 6-0,3,R16
2012-W-SL-USA-01A-2012,US Open,Hard,128,G,2012-08-27T00:00:00.000,048,200033,4,,Serena Williams,R,175,USA,,4,7300,201535,,,Coco Vandeweghe,R,185,USA,,75,889,6-1 6-1,3,R128
2012-W-SL-USA-01A-2012,US Open,Hard,128,G,2012-08-27T00:00:00.000,127,200033,4,,Serena Williams,R,175,USA,,4,7300,201458,1,,Victoria Azarenka,R,180,BLR,,1,9025,6-2 2-6 7-5,3,F
2012-W-SL-USA-01A-2012,US Open,Hard,128,G,2012-08-27T00:00:00.000,123,200033,4,,Serena Williams,R,175,USA,,4,7300,201421,12,,Ana Ivanovic,R,183,SRB,,13,2980,6-1 6-3,3,QF
2012-W-SL-USA-01A-2012,US Open,Hard,128,G,2012-08-27T00:00:00.000,088,200033,4,,Serena Williams,R,175,USA,,4,7300,201287,,,Maria Jose Martinez Sanchez,L,176,ESP,,108,612,6-2 6-4,3,R64
2012-W-SL-USA-01A-2012,US Open,Hard,128,G,2012-08-27T00:00:00.000,108,200033,4,,Serena Williams,R,175,USA,,4,7300,201505,,,Ekaterina Makarova,L,178,RUS,,42,1482,6-4 6-0,3,R32
2012-W-SL-USA-01A-2012,US Open,Hard,128,G,2012-08-27T00:00:00.000,126,200033,4,,Serena Williams,R,175,USA,,4,7300,201506,10,,Sara Errani,R,164,ITA,,10,3860,6-1 6-2,3,SF
2012-W-WT-TUR-01A-2012,WTA Championships,Hard,4,W,2012-10-22T00:00:00.000,10,200033,3,,Serena Williams,R,175,USA,,3,7900,201493,5,,Angelique Kerber,L,173,GER,,5,5470,6-4 6-1,3,RR
2012-W-WT-TUR-01A-2012,WTA Championships,Hard,4,W,2012-10-22T00:00:00.000,14,200033,3,,Serena Williams,R,175,USA,,3,7900,201458,1,,Victoria Azarenka,R,180,BLR,,1,10190,6-4 6-4,3,RR
2012-W-WT-TUR-01A-2012,WTA Championships,Hard,4,W,2012-10-22T00:00:00.000,11,200033,3,,Serena Williams,R,175,USA,,3,7900,201419,8,,Na Li,R,172,CHN,,8,4726,7-6(2) 6-3,3,RR
2012-W-WT-TUR-01A-2012,WTA Championships,Hard,4,W,2012-10-22T00:00:00.000,003,200033,3,,Serena Williams,R,175,USA,,3,7900,201345,2,,Maria Sharapova,R,,RUS,,2,9115,6-4 6-3,3,F
2012-W-WT-TUR-01A-2012,WTA Championships,Hard,4,W,2012-10-22T00:00:00.000,001,200033,3,,Serena Williams,R,175,USA,,3,7900,201474,4,,Agnieszka Radwanska,R,170,POL,,4,7095,6-2 6-1,3,SF
2013-W-PR-AUS-01A-2013,Brisbane International,Hard,30,P,2012-12-31T00:00:00.000,024,200033,3,,Serena Williams,R,175,USA,,3,9400,201585,,,Sloane Stephens,R,170,USA,,38,1418,6-4 6-3,3,QF
2013-W-PR-AUS-01A-2013,Brisbane International,Hard,30,P,2012-12-31T00:00:00.000,027,200033,3,,Serena Williams,R,175,USA,,3,9400,201458,1,,Victoria Azarenka,R,180,BLR,,1,10595,W/O,3,SF
2013-W-PR-AUS-01A-2013,Brisbane International,Hard,30,P,2012-12-31T00:00:00.000,029,200033,3,,Serena Williams,R,175,USA,,3,9400,201499,,,Anastasia Pavlyuchenkova,R,177,RUS,,36,1430,6-2 6-1,3,F
2013-W-PR-AUS-01A-2013,Brisbane International,Hard,30,P,2012-12-31T00:00:00.000,004,200033,3,,Serena Williams,R,175,USA,,3,9400,201478,,,Varvara Lepchenko,L,180,USA,,21,1835,6-2 6-1,3,R32
2013-W-PR-AUS-01A-2013,Brisbane International,Hard,30,P,2012-12-31T00:00:00.000,017,200033,3,,Serena Williams,R,175,USA,,3,9400,201427,,,Alize Cornet,R,173,FRA,,44,1320,6-2 6-2,3,R16
2013-W-SL-AUS-01A-2013,Australian Open,Hard,128,G,2013-01-14T00:00:00.000,122,201585,29,,Sloane Stephens,R,170,USA,,25,1666,200033,3,,Serena Williams,R,175,USA,,3,9750,3-6 7-5 6-4,3,QF
2013-W-SL-AUS-01A-2013,Australian Open,Hard,128,G,2013-01-14T00:00:00.000,101,200033,3,,Serena Williams,R,175,USA,,3,9750,201503,,,Ayumi Morita,R,163,JPN,,72,853,6-1 6-3,3,R32
2013-W-SL-AUS-01A-2013,Australian Open,Hard,128,G,2013-01-14T00:00:00.000,115,200033,3,,Serena Williams,R,175,USA,,3,9750,201373,14,,Maria Kirilenko,R,173,RUS,,15,2570,6-2 6-0,3,R16
2013-W-SL-AUS-01A-2013,Australian Open,Hard,128,G,2013-01-14T00:00:00.000,073,200033,3,,Serena Williams,R,175,USA,,3,9750,202469,,,Garbine Muguruza,R,182,ESP,,112,619,6-2 6-0,3,R64
2013-W-SL-AUS-01A-2013,Australian Open,Hard,128,G,2013-01-14T00:00:00.000,017,200033,3,,Serena Williams,R,175,USA,,3,9750,201365,,,Edina Gallovits Hall,R,165,ROU,,110,623,6-0 6-0,3,R128
2013-W-PR-QAT-01A-2013,Doha,Hard,56,P,2013-02-11T00:00:00.000,048,200033,2,,Serena Williams,R,175,USA,,2,9970,201524,,,Urszula Radwanska,R,177,POL,,37,1395,6-0 6-3,3,R16
2013-W-PR-QAT-01A-2013,Doha,Hard,56,P,2013-02-11T00:00:00.000,040,200033,2,,Serena Williams,R,175,USA,,2,9970,201611,,LL,Daria Gavrilova,R,,RUS,,160,419,6-2 6-1,3,R32
2013-W-PR-QAT-01A-2013,Doha,Hard,56,P,2013-02-11T00:00:00.000,052,200033,2,,Serena Williams,R,175,USA,,2,9970,201520,7,,Petra Kvitova,L,183,CZE,,8,4285,3-6 6-3 7-5,3,QF
2013-W-PR-QAT-01A-2013,Doha,Hard,56,P,2013-02-11T00:00:00.000,054,200033,2,,Serena Williams,R,175,USA,,2,9970,201345,3,,Maria Sharapova,R,,RUS,,3,9545,6-3 6-2,3,SF
2013-W-PR-QAT-01A-2013,Doha,Hard,56,P,2013-02-11T00:00:00.000,055,201458,1,,Victoria Azarenka,R,180,BLR,,1,10325,200033,2,,Serena Williams,R,175,USA,,2,9970,7-6(6) 2-6 6-3,3,F
2013-W-PR-UAE-01A-2013,Dubai Open,Hard,28,P,2013-02-18T00:00:00.000,020,201294,,WC,Marion Bartoli,R,170,FRA,,11,3215,200033,2,,Serena Williams,R,175,USA,,1,10590,W/O,3,R16
2013-W-PM-USA-02A-2013,Miami,Hard,96,PM,2013-03-18T00:00:00.000,081,200033,1,,Serena Williams,R,175,USA,,1,10365,201495,13,,Dominika Cibulkova,R,161,SVK,,14,2695,2-6 6-4 6-2,3,R16
2013-W-PM-USA-02A-2013,Miami,Hard,96,PM,2013-03-18T00:00:00.000,065,200033,1,,Serena Williams,R,175,USA,,1,10365,201503,,,Ayumi Morita,R,163,JPN,,50,1130,6-3 6-3,3,R32
2013-W-PM-USA-02A-2013,Miami,Hard,96,PM,2013-03-18T00:00:00.000,095,200033,1,,Serena Williams,R,175,USA,,1,10365,201345,3,,Maria Sharapova,R,,RUS,,2,10015,4-6 6-3 6-0,3,F
2013-W-PM-USA-02A-2013,Miami,Hard,96,PM,2013-03-18T00:00:00.000,033,200033,1,,Serena Williams,R,175,USA,,1,10365,201355,,,Flavia Pennetta,R,172,ITA,,103,662,6-1 6-1,3,R64
2013-W-PM-USA-02A-2013,Miami,Hard,96,PM,2013-03-18T00:00:00.000,093,200033,1,,Serena Williams,R,175,USA,,1,10365,201474,4,,Agnieszka Radwanska,R,170,POL,,4,7395,6-0 6-3,3,SF
2013-W-PM-USA-02A-2013,Miami,Hard,96,PM,2013-03-18T00:00:00.000,089,200033,1,,Serena Williams,R,175,USA,,1,10365,201419,5,,Na Li,R,172,CHN,,5,5880,6-3 7-6(5),3,QF
2013-W-PR-USA-01A-2013,Charleston,Clay,56,P,2013-04-01T00:00:00.000,025,200033,1,,Serena Williams,R,175,USA,,1,11115,202429,,,Camila Giorgi,R,168,ITA,,85,769,6-2 6-3,3,R32
2013-W-PR-USA-01A-2013,Charleston,Clay,56,P,2013-04-01T00:00:00.000,055,200033,1,,Serena Williams,R,175,USA,,1,11115,201347,9,,Jelena Jankovic,R,177,SRB,,18,2115,3-6 6-0 6-2,3,F
2013-W-PR-USA-01A-2013,Charleston,Clay,56,P,2013-04-01T00:00:00.000,041,200033,1,,Serena Williams,R,175,USA,,1,11115,202486,,Q,Mallory Burdette,R,,USA,,99,687,6-4 6-2,3,R16
2013-W-PR-USA-01A-2013,Charleston,Clay,56,P,2013-04-01T00:00:00.000,053,200033,1,,Serena Williams,R,175,USA,,1,11115,200748,5,,Venus Williams,R,185,USA,,24,1770,6-1 6-2,3,SF
2013-W-PR-USA-01A-2013,Charleston,Clay,56,P,2013-04-01T00:00:00.000,049,200033,1,,Serena Williams,R,175,USA,,1,11115,201425,6,,Lucie Safarova,L,177,CZE,,19,1930,6-4 6-1,3,QF
2013-D008,Fed Cup WG PO: USA vs SWE,Hard,4,D,2013-04-20T00:00:00.000,3,200033,,,Serena Williams,R,175,USA,,1,11115,201387,,,Sofia Arvidsson,R,176,SWE,,54,1085,6-2 6-1,3,RR
2013-D008,Fed Cup WG PO: USA vs SWE,Hard,4,D,2013-04-20T00:00:00.000,2,200033,,,Serena Williams,R,175,USA,,1,11115,201596,,,Johanna Larsson,R,174,SWE,,66,920,6-2 6-2,3,RR
2013-W-PM-ESP-01A-2013,Madrid,Clay,64,PM,2013-05-06T00:00:00.000,033,200033,1,,Serena Williams,R,175,USA,,1,11115,201452,,WC,Lourdes Dominguez Lino,R,163,ESP,,47,1226,6-2 7-5,3,R32
2013-W-PM-ESP-01A-2013,Madrid,Clay,64,PM,2013-05-06T00:00:00.000,063,200033,1,,Serena Williams,R,175,USA,,1,11115,201345,2,,Maria Sharapova,R,,RUS,,2,10240,6-1 6-4,3,F
2013-W-PM-ESP-01A-2013,Madrid,Clay,64,PM,2013-05-06T00:00:00.000,049,200033,1,,Serena Williams,R,175,USA,,1,11115,201373,13,,Maria Kirilenko,R,173,RUS,,12,2911,6-3 6-1,3,R16
2013-W-PM-ESP-01A-2013,Madrid,Clay,64,PM,2013-05-06T00:00:00.000,061,200033,1,,Serena Williams,R,175,USA,,1,11115,201506,7,,Sara Errani,R,164,ITA,,7,5270,7-5 6-2,3,SF
